CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Student_Teacher_School,Student_Teacher_District,Student_Admin_School,Student_Admin_District,Teacher_Admin_School,Teacher_Admin_District,Student_Librarian_District,Student_Nurse_District,Student_Counselor_District,Student_ChildStudy_District
31,PASSAIC,4010,PATERSON CITY,150,NEWCOMERS,30:1,14:1,236:1,121:1,8:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,160,SCHOOL 12,14:1,14:1,106:1,121:1,8:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,170,SCHOOL 13,16:1,14:1,126:1,121:1,8:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,180,SCHOOL 14,14:1,14:1,216:1,121:1,16:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,190,SCHOOL 15,12:1,14:1,165:1,121:1,13:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,16:1,14:1,206:1,121:1,13:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,230,SCHOOL 19,15:1,14:1,359:1,121:1,24:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,240,SCHOOL 20,12:1,14:1,112:1,121:1,9:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,250,SCHOOL 21,15:1,14:1,118:1,121:1,8:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,270,SCHOOL 24,14:1,14:1,204:1,121:1,15:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,280,SCHOOL 25,14:1,14:1,116:1,121:1,8:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,290,SCHOOL 26,13:1,14:1,131:1,121:1,10:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,300,SCHOOL 27,15:1,14:1,287:1,121:1,19:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,301,DON BOSCO ACADEMY,15:1,14:1,235:1,121:1,16:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,303,YOUNG MENS ACADEMY,9:1,14:1,52:1,121:1,6:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,304,"SCHOOL OF SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS",15:1,14:1,48:1,121:1,3:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,305,SCHOOL OF EDUCATION AND TRAINING,13:1,14:1,114:1,121:1,9:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,306,"SCHOOL OF BUSINESS, TECHNOLOGY, MARKETING AND FINANCE",12:1,14:1,202:1,121:1,17:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,307,SCHOOL OF ARCHITECTURE AND CONSTRUCTION TRADES,10:1,14:1,183:1,121:1,18:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,308,GARRETT MORGAN ACADEMY,N,14:1,N,121:1,N,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,309,SCHOOL 16,14:1,14:1,249:1,121:1,17:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,310,SCHOOL 28,13:1,14:1,173:1,121:1,14:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,311,SCHOOL 29,15:1,14:1,324:1,121:1,21:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,312,"DR. MARTIN LUTHER KING, JR. EDUCATIONAL COMPLEX",12:1,14:1,182:1,121:1,16:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,313,DR. HANI AWADALLAH SCHOOL,15:1,14:1,230:1,121:1,15:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,315,ROBERTO CLEMENTE,16:1,14:1,360:1,121:1,22:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,316,NEW ROBERTO CLEMENTE,9:1,14:1,132:1,121:1,15:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4010,PATERSON CITY,325,NORMAN S. WEIR,10:1,14:1,282:1,121:1,28:1,9:1,1224:1,587:1,414:1,303:1
31,PASSAIC,4230,POMPTON LAKES BORO,050,POMPTON LAKES HIGH SCHOOL,11:1,11:1,89:1,97:1,8:1,9:1,550:1,412:1,330:1,275:1
31,PASSAIC,4230,POMPTON LAKES BORO,055,LAKESIDE SCHOOL,11:1,11:1,192:1,97:1,18:1,9:1,550:1,412:1,330:1,275:1
31,PASSAIC,4230,POMPTON LAKES BORO,060,LENOX SCHOOL,10:1,11:1,333:1,97:1,32:1,9:1,550:1,412:1,330:1,275:1
31,PASSAIC,4230,POMPTON LAKES BORO,070,LINCOLN SCHOOL,12:1,11:1,311:1,97:1,27:1,9:1,550:1,412:1,330:1,275:1
31,PASSAIC,4270,PROSPECT PARK BORO,010,PROSPECT PARK SCHOOL NO. 1,14:1,14:1,183:1,183:1,13:1,13:1,916:1,916:1,458:1,458:1
31,PASSAIC,4400,RINGWOOD BORO,050,ELEANOR G. HEWITT,9:1,11:1,253:1,146:1,29:1,13:1,390:1,293:1,390:1,234:1
31,PASSAIC,4400,RINGWOOD BORO,053,MARTIN J. RYERSON SCHOOL,11:1,11:1,144:1,146:1,13:1,13:1,390:1,293:1,390:1,234:1
31,PASSAIC,4400,RINGWOOD BORO,055,PETER COOPER SCHOOL,10:1,11:1,269:1,146:1,26:1,13:1,390:1,293:1,390:1,234:1
31,PASSAIC,4400,RINGWOOD BORO,060,ROBERT ERSKINE SCHOOL,9:1,11:1,217:1,146:1,23:1,13:1,390:1,293:1,390:1,234:1
31,PASSAIC,5200,TOTOWA BORO,050,MEMORIAL SCHOOL,12:1,13:1,129:1,148:1,10:1,11:1,1034:1,517:1,1034:1,259:1
31,PASSAIC,5200,TOTOWA BORO,060,WASHINGTON PARK SCHOOL,13:1,13:1,162:1,148:1,12:1,11:1,1034:1,517:1,1034:1,259:1
31,PASSAIC,5440,WANAQUE BORO,050,HASKELL ELEMENTARY SCHOOL,9:1,10:1,103:1,152:1,12:1,15:1,909:1,909:1,455:1,227:1
31,PASSAIC,5440,WANAQUE BORO,070,WANAQUE ELEMENTARY SCHOOL,11:1,10:1,250:1,152:1,24:1,15:1,909:1,909:1,455:1,227:1
31,PASSAIC,5570,WAYNE TWP,050,WAYNE VALLEY HIGH SCHOOL,11:1,12:1,219:1,191:1,20:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,055,WAYNE HILLS HIGH SCHOOL,11:1,12:1,220:1,191:1,21:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,065,ANTHONY WAYNE MIDDLE SCHOOL,10:1,12:1,159:1,191:1,16:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,078,ALBERT PAYSON TERHUNE ELEMENTARY,13:1,12:1,425:1,191:1,32:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,083,GEORGE WASHINGTON MIDDLE SCHOOL,9:1,12:1,134:1,191:1,14:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,085,JAMES FALLON ELEMENTARY SCHOOL,14:1,12:1,383:1,191:1,27:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,087,JOHN F. KENNEDY ELEMENTARY SCHOOL,12:1,12:1,418:1,191:1,35:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,090,LAFAYETTE ELEMENTARY SCHOOL,15:1,12:1,368:1,191:1,25:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,110,PACKANACK ELEMENTARY SCHOOL,13:1,12:1,431:1,191:1,34:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,120,PINES LAKE ELEMENTARY SCHOOL,11:1,12:1,375:1,191:1,33:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,135,RANDALL CARTER ELEMENTARY SCHOOL,12:1,12:1,302:1,191:1,25:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,140,RYERSON ELEMENTARY SCHOOL,11:1,12:1,303:1,191:1,28:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,145,SCHUYLER COLFAX MIDDLE SCHOOL,11:1,12:1,188:1,191:1,17:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5570,WAYNE TWP,150,THEUNIS DEY ELEMENTARY SCHOOL,13:1,12:1,222:1,191:1,17:1,16:1,616:1,500:1,258:1,242:1
31,PASSAIC,5650,WEST MILFORD TWP,040,WEST MILFORD HIGH SCHOOL,10:1,11:1,180:1,133:1,18:1,12:1,415:1,369:1,475:1,144:1
31,PASSAIC,5650,WEST MILFORD TWP,042,APSHAWA ELEMENTARY SCHOOL,9:1,11:1,266:1,133:1,29:1,12:1,415:1,369:1,475:1,144:1
31,PASSAIC,5650,WEST MILFORD TWP,055,MACOPIN MIDDLE SCHOOL,9:1,11:1,259:1,133:1,29:1,12:1,415:1,369:1,475:1,144:1
31,PASSAIC,5650,WEST MILFORD TWP,060,MAPLE ROAD ELEMENTARY SCHOOL,10:1,11:1,308:1,133:1,30:1,12:1,415:1,369:1,475:1,144:1
31,PASSAIC,5650,WEST MILFORD TWP,070,MARSHALL HILL ELEMENTARY SCHOOL,9:1,11:1,259:1,133:1,28:1,12:1,415:1,369:1,475:1,144:1
31,PASSAIC,5650,WEST MILFORD TWP,080,PARADISE KNOLL ELEMENTARY SCHOOL,10:1,11:1,274:1,133:1,27:1,12:1,415:1,369:1,475:1,144:1
31,PASSAIC,5650,WEST MILFORD TWP,090,UPPER GREENWOOD LAKE ELEMENTARY SCHOOL,12:1,11:1,312:1,133:1,26:1,12:1,415:1,369:1,475:1,144:1
31,PASSAIC,5650,WEST MILFORD TWP,100,WESTBROOK ELEMENTARY SCHOOL,10:1,11:1,308:1,133:1,31:1,12:1,415:1,369:1,475:1,144:1
31,PASSAIC,5690,WOODLAND PARK,060,BEATRICE GILMORE SCHOOL,11:1,12:1,230:1,135:1,21:1,11:1,N,359:1,539:1,359:1
31,PASSAIC,5690,WOODLAND PARK,065,CHARLES OLBON SCHOOL,13:1,12:1,356:1,135:1,27:1,11:1,N,359:1,539:1,359:1
31,PASSAIC,5690,WOODLAND PARK,070,MEMORIAL MIDDLE SCHOOL,12:1,12:1,246:1,135:1,21:1,11:1,N,359:1,539:1,359:1
33,SALEM,0060,ALLOWAY TWP,020,ALLOWAY TOWNSHIP SCHOOL,12:1,12:1,93:1,93:1,8:1,8:1,N,373:1,373:1,124:1
33,SALEM,1350,ELSINBORO TWP,050,ELSINBORO TOWNSHIP SCHOOL,7:1,7:1,118:1,118:1,17:1,17:1,N,118:1,N,N
33,SALEM,2800,LOWER ALLOWAYS CREEK,050,LOWER ALLOWAYS CREEK ELEMENTARY SCHOOL,8:1,8:1,81:1,81:1,11:1,11:1,N,161:1,N,N
33,SALEM,2950,MANNINGTON TWP,050,MANNINGTON TOWNSHIP ELEMENTARY SCHOOL,9:1,9:1,79:1,79:1,9:1,9:1,157:1,157:1,N,N
33,SALEM,3860,OLDMANS TWP,010,OLDMANS TOWNSHIP SCHOOL,11:1,11:1,91:1,91:1,8:1,8:1,274:1,274:1,274:1,N
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,PENNS GROVE HIGH SCHOOL,10:1,12:1,160:1,133:1,17:1,11:1,710:1,710:1,266:1,355:1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,080,PAUL W CARLETON,13:1,12:1,347:1,133:1,26:1,11:1,710:1,710:1,266:1,355:1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,090,FIELD STREET SCHOOL,13:1,12:1,255:1,133:1,20:1,11:1,710:1,710:1,266:1,355:1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,100,LAFAYETTE - PERSHING,15:1,12:1,331:1,133:1,22:1,11:1,710:1,710:1,266:1,355:1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,105,PENNS GROVE MIDDLE SCHOOL,11:1,12:1,232:1,133:1,22:1,11:1,710:1,710:1,266:1,355:1
33,SALEM,4075,PENNSVILLE,050,PENNSVILLE MEMORIAL HIGH SCHOOL,9:1,10:1,149:1,121:1,17:1,12:1,565:1,339:1,242:1,283:1
33,SALEM,4075,PENNSVILLE,055,PENNSVILLE MIDDLE SCHOOL,10:1,10:1,205:1,121:1,21:1,12:1,565:1,339:1,242:1,283:1
33,SALEM,4075,PENNSVILLE,060,CENTRAL PARK ELEMENTARY SCHOOL,10:1,10:1,259:1,121:1,25:1,12:1,565:1,339:1,242:1,283:1
33,SALEM,4075,PENNSVILLE,078,PENN BEACH ELEMENTARY SCHOOL,11:1,10:1,276:1,121:1,25:1,12:1,565:1,339:1,242:1,283:1
33,SALEM,4075,PENNSVILLE,090,VALLEY PARK ELEMENTARY SCHOOL,15:1,10:1,304:1,121:1,20:1,12:1,565:1,339:1,242:1,283:1
33,SALEM,4150,PITTSGROVE TWP,040,ARTHUR P. SCHALICK HIGH SCHOOL,11:1,12:1,133:1,104:1,12:1,8:1,588:1,294:1,294:1,353:1
33,SALEM,4150,PITTSGROVE TWP,050,NORMA ELEMENTARY SCHOOL,13:1,12:1,117:1,104:1,9:1,8:1,588:1,294:1,294:1,353:1
33,SALEM,4150,PITTSGROVE TWP,060,OLIVET ELEMENTARY SCHOOL,12:1,12:1,237:1,104:1,20:1,8:1,588:1,294:1,294:1,353:1
33,SALEM,4150,PITTSGROVE TWP,070,PITTSGROVE TOWNSHIP MIDDLE SCHOOL,11:1,12:1,130:1,104:1,12:1,8:1,588:1,294:1,294:1,353:1
33,SALEM,4150,PITTSGROVE TWP,080,ELMER ELEMENTARY SCHOOL,11:1,12:1,238:1,104:1,21:1,8:1,588:1,294:1,294:1,353:1
33,SALEM,4280,QUINTON TWP,050,QUINTON TOWNSHIP SCHOOL,11:1,11:1,106:1,106:1,10:1,10:1,N,317:1,317:1,159:1
33,SALEM,4630,SALEM CITY,050,SALEM HIGH SCHOOL,7:1,10:1,161:1,97:1,23:1,10:1,1167:1,584:1,292:1,389:1
33,SALEM,4630,SALEM CITY,070,JOHN FENWICK ACADEMY,14:1,10:1,229:1,97:1,17:1,10:1,1167:1,584:1,292:1,389:1
33,SALEM,4630,SALEM CITY,090,SALEM MIDDLE SCHOOL,10:1,10:1,97:1,97:1,10:1,10:1,1167:1,584:1,292:1,389:1
33,SALEM,4635,SALEM CO SPECIAL SERVICE,009,SALEM CAMPUS,4:1,6:1,48:1,25:1,13:1,5:1,N,84:1,N,17:1
33,SALEM,4635,SALEM CO SPECIAL SERVICE,050,DARETOWN SCHOOL,3:1,6:1,33:1,25:1,10:1,5:1,N,84:1,N,17:1
33,SALEM,4635,SALEM CO SPECIAL SERVICE,300,CUMBERLAND CAMPUS,7:1,6:1,125:1,25:1,18:1,5:1,N,84:1,N,17:1
33,SALEM,4635,SALEM CO SPECIAL SERVICE,301,ALTERNATIVE MIDDLE & HIGH SCHOOL,9:1,6:1,47:1,25:1,5:1,5:1,N,84:1,N,17:1
33,SALEM,4640,SALEM COUNTY VOCATIONAL,040,SALEM COUNTY CAREER AND TECHNICAL HIGH SCHOOL,16:1,16:1,186:1,124:1,11:1,8:1,N,742:1,247:1,N
33,SALEM,5320,UPPER PITTSGROVE TWP,070,UPPER PITTSGROVE SCHOOL,327:1,10:1,N,164:1,N,17:1,N,327:1,327:1,N
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,050,WOODSTOWN HIGH SCHOOL,10:1,11:1,294:1,134:1,29:1,13:1,1475:1,492:1,295:1,369:1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,060,MARY S. SHOEMAKER SCHOOL,9:1,11:1,226:1,134:1,25:1,13:1,1475:1,492:1,295:1,369:1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,070,WOODSTOWN MIDDLE SCHOOL,10:1,11:1,274:1,134:1,27:1,13:1,1475:1,492:1,295:1,369:1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,300,WILLIAM ROPER EARLY CHILDHOOD LEARNING CENTER,10:1,11:1,162:1,134:1,16:1,13:1,1475:1,492:1,295:1,369:1
35,SOMERSET,0240,BEDMINSTER TWP,020,BEDMINSTER TOWNSHIP PUBLIC SCHOOL,9:1,9:1,105:1,105:1,11:1,11:1,526:1,526:1,263:1,175:1
35,SOMERSET,0350,BERNARDS TWP,050,RIDGE HIGH SCHOOL,12:1,11:1,133:1,170:1,11:1,15:1,906:1,680:1,302:1,286:1
35,SOMERSET,0350,BERNARDS TWP,055,WILLIAM ANNIN MIDDLE SCHOOL,10:1,11:1,334:1,170:1,32:1,15:1,906:1,680:1,302:1,286:1
35,SOMERSET,0350,BERNARDS TWP,060,OAK STREET SCHOOL,11:1,11:1,164:1,170:1,15:1,15:1,906:1,680:1,302:1,286:1
35,SOMERSET,0350,BERNARDS TWP,070,CEDAR HILL SCHOOL,10:1,11:1,118:1,170:1,12:1,15:1,906:1,680:1,302:1,286:1
35,SOMERSET,0350,BERNARDS TWP,080,LIBERTY CORNER SCHOOL,15:1,11:1,535:1,170:1,36:1,15:1,906:1,680:1,302:1,286:1
35,SOMERSET,0350,BERNARDS TWP,100,MOUNT PROSPECT ELEMENTARY SCHOOL,10:1,11:1,309:1,170:1,32:1,15:1,906:1,680:1,302:1,286:1
35,SOMERSET,0490,BOUND BROOK BORO,020,BOUND BROOK HIGH SCHOOL,12:1,12:1,142:1,156:1,12:1,13:1,469:1,375:1,312:1,312:1
35,SOMERSET,0490,BOUND BROOK BORO,036,LAMONTE-ANNEX ELEMENTARY SCHOOL,11:1,12:1,396:1,156:1,36:1,13:1,469:1,375:1,312:1,312:1
35,SOMERSET,0490,BOUND BROOK BORO,301,LAFAYETTE ELEMENTARY SCHOOL,11:1,12:1,284:1,156:1,26:1,13:1,469:1,375:1,312:1,312:1
35,SOMERSET,0490,BOUND BROOK BORO,302,COMMUNITY MIDDLE SCHOOL,14:1,12:1,246:1,156:1,18:1,13:1,469:1,375:1,312:1,312:1
35,SOMERSET,0490,BOUND BROOK BORO,303,SMALLEY ELEMENTARY SCHOOL,12:1,12:1,380:1,156:1,31:1,13:1,469:1,375:1,312:1,312:1
35,SOMERSET,0510,BRANCHBURG TWP,020,BRANCHBURG CENTRAL MIDDLE SCHOOL,8:1,9:1,168:1,163:1,20:1,17:1,732:1,488:1,732:1,163:1
35,SOMERSET,0510,BRANCHBURG TWP,060,STONY BROOK SCHOOL,9:1,9:1,347:1,163:1,38:1,17:1,732:1,488:1,732:1,163:1
35,SOMERSET,0510,BRANCHBURG TWP,090,WHITON ELEMENTARY SCHOOL,10:1,9:1,307:1,163:1,30:1,17:1,732:1,488:1,732:1,163:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,005,BRIDGEWATER-RARITAN HIGH SCHOOL,12:1,11:1,215:1,195:1,18:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,010,BRIDGEWATER-RARITAN MIDDLE SCHOOL,11:1,11:1,194:1,195:1,18:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,030,ADAMSVILLE PRIMARY SCHOOL,9:1,11:1,194:1,195:1,22:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,040,BRADLEY GARDENS PRIMARY SCHOOL,10:1,11:1,303:1,195:1,31:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,045,CRIM PRIMARY SCHOOL,10:1,11:1,399:1,195:1,41:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,048,EISENHOWER INTERMEDIATE SCHOOL,11:1,11:1,389:1,195:1,37:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,063,HAMILTON PRIMARY SCHOOL,12:1,11:1,509:1,195:1,41:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,065,HILLSIDE INTERMEDIATE SCHOOL,11:1,11:1,291:1,195:1,28:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,067,JOHN F. KENNEDY PRIMARY SCHOOL,9:1,11:1,203:1,195:1,23:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,085,MILLTOWN PRIMARY SCHOOL,10:1,11:1,225:1,195:1,22:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,105,VAN HOLTEN PRIMARY SCHOOL,10:1,11:1,418:1,195:1,43:1,18:1,781:1,715:1,296:1,277:1
35,SOMERSET,1610,FRANKLIN TWP,050,FRANKLIN HIGH SCHOOL,12:1,10:1,271:1,161:1,23:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1610,FRANKLIN TWP,055,CONERLY ROAD SCHOOL,9:1,10:1,388:1,161:1,42:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1610,FRANKLIN TWP,070,ELIZABETH AVENUE SCHOOL,11:1,10:1,278:1,161:1,26:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1610,FRANKLIN TWP,080,FRANKLIN PARK SCHOOL,10:1,10:1,205:1,161:1,20:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1610,FRANKLIN TWP,100,HILLCREST SCHOOL,9:1,10:1,417:1,161:1,48:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1610,FRANKLIN TWP,115,MACAFEE ROAD SCHOOL,10:1,10:1,393:1,161:1,41:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1610,FRANKLIN TWP,140,PINE GROVE MANOR SCHOOL,8:1,10:1,353:1,161:1,47:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1610,FRANKLIN TWP,150,SAMPSON G. SMITH SCHOOL,9:1,10:1,343:1,161:1,40:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1610,FRANKLIN TWP,160,FRANKLIN MIDDLE SCHOOL,8:1,10:1,163:1,161:1,20:1,16:1,1014:1,710:1,323:1,229:1
35,SOMERSET,1810,GREEN BROOK TWP,030,GREEN BROOK MIDDLE SCHOOL,10:1,10:1,422:1,139:1,42:1,14:1,N,418:1,418:1,279:1
35,SOMERSET,1810,GREEN BROOK TWP,050,IRENE E. FELDKIRCHNER ELEMENTARY SCHOOL,11:1,10:1,414:1,139:1,39:1,14:1,N,418:1,418:1,279:1
35,SOMERSET,2170,HILLSBOROUGH TWP,030,HILLSBOROUGH HIGH SCHOOL,12:1,11:1,286:1,211:1,23:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,2170,HILLSBOROUGH TWP,033,AMSTERDAM ELEMENTARY SCHOOL,12:1,11:1,521:1,211:1,44:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,2170,HILLSBOROUGH TWP,034,AUTEN ROAD INTERMEDIATE SCHOOL,10:1,11:1,385:1,211:1,38:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,2170,HILLSBOROUGH TWP,035,HILLSBOROUGH TOWNSHIP MIDDLE SCHOOL,11:1,11:1,399:1,211:1,37:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,2170,HILLSBOROUGH TWP,040,HILLSBOROUGH TOWNSHIP ELEMENTARY SCHOOL,12:1,11:1,522:1,211:1,45:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,2170,HILLSBOROUGH TWP,060,SUNNYMEAD ELEMENTARY SCHOOL,12:1,11:1,478:1,211:1,40:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,2170,HILLSBOROUGH TWP,070,TRIANGLE ELEMENTARY SHCOOL,9:1,11:1,393:1,211:1,43:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,2170,HILLSBOROUGH TWP,080,WOODFERN ELEMENTARY SCHOOL,8:1,11:1,340:1,211:1,42:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,2170,HILLSBOROUGH TWP,085,WOODS ROAD ELEMENTARY SCHOOL,11:1,11:1,497:1,211:1,45:1,19:1,821:1,616:1,321:1,274:1
35,SOMERSET,3000,MANVILLE BORO,050,MANVILLE HIGH SCHOOL,13:1,14:1,139:1,150:1,11:1,11:1,748:1,374:1,299:1,214:1
35,SOMERSET,3000,MANVILLE BORO,065,ALEXANDER BATCHO INTERMEDIATE SCHOOL,12:1,14:1,114:1,150:1,9:1,11:1,748:1,374:1,299:1,214:1
35,SOMERSET,3000,MANVILLE BORO,080,ROOSEVELT SCHOOL,10:1,14:1,80:1,150:1,8:1,11:1,748:1,374:1,299:1,214:1
35,SOMERSET,3000,MANVILLE BORO,090,WESTON ELEMENTARY SCHOOL,13:1,14:1,496:1,150:1,38:1,11:1,748:1,374:1,299:1,214:1
35,SOMERSET,3320,MONTGOMERY TWP,030,MONTGOMERY HIGH SCHOOL,13:1,12:1,126:1,126:1,9:1,11:1,957:1,798:1,319:1,282:1
35,SOMERSET,3320,MONTGOMERY TWP,045,MONTGOMERY LOWER MIDDLE SCHOOL,9:1,12:1,180:1,126:1,20:1,11:1,957:1,798:1,319:1,282:1
35,SOMERSET,3320,MONTGOMERY TWP,070,MONTGOMERY UPPER MIDDLE SCHOOL,10:1,12:1,279:1,126:1,27:1,11:1,957:1,798:1,319:1,282:1
35,SOMERSET,3320,MONTGOMERY TWP,080,ORCHARD HILL ELEMENTARY SCHOOL,13:1,12:1,224:1,126:1,18:1,11:1,957:1,798:1,319:1,282:1
35,SOMERSET,3320,MONTGOMERY TWP,105,VILLAGE ELEMENTARY SCHOOL,10:1,12:1,232:1,126:1,22:1,11:1,957:1,798:1,319:1,282:1
35,SOMERSET,3670,NORTH PLAINFIELD BORO,050,NORTH PLAINFIELD HIGH SCHOOL,10:1,11:1,70:1,134:1,7:1,12:1,1114:1,478:1,371:1,239:1
35,SOMERSET,3670,NORTH PLAINFIELD BORO,060,EAST END SCHOOL,11:1,11:1,75:1,134:1,7:1,12:1,1114:1,478:1,371:1,239:1
35,SOMERSET,3670,NORTH PLAINFIELD BORO,080,SOMERSET SCHOOL,10:1,11:1,516:1,134:1,52:1,12:1,1114:1,478:1,371:1,239:1
35,SOMERSET,3670,NORTH PLAINFIELD BORO,090,STONY BROOK SCHOOL,13:1,11:1,254:1,134:1,20:1,12:1,1114:1,478:1,371:1,239:1
35,SOMERSET,3670,NORTH PLAINFIELD BORO,110,WEST END SCHOOL,10:1,11:1,254:1,134:1,25:1,12:1,1114:1,478:1,371:1,239:1
35,SOMERSET,3670,NORTH PLAINFIELD BORO,300,NORTH PLAINFIELD MIDDLE SCHOOL,13:1,11:1,275:1,134:1,22:1,12:1,1114:1,478:1,371:1,239:1
35,SOMERSET,4805,SOMERSET CO ED SERV COMM,050,SOMERSET SECONDARY ACADEMY,5:1,5:1,36:1,17:1,8:1,4:1,N,122:1,122:1,24:1
